#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-26 16:32:09.718
#Sample rate: 10000Hz
#Samples: 4096

Time (s),DIO 0,DIO 1,DIO 2,DIO 3,DIO 4,DIO 5,DIO 6,DIO 7
0.081600000000000006,0,1,0,0,1,0,1,0
0.081699999999999995,0,1,0,0,1,0,1,0
0.081799999999999998,0,1,0,0,1,0,1,0
0.081900000000000001,0,1,0,0,1,0,1,0
0.082000000000000003,0,1,0,0,1,0,1,0
0.082100000000000006,0,1,0,0,1,0,1,0
0.082199999999999995,0,1,0,0,1,0,1,0
0.082299999999999998,0,1,0,0,1,0,1,0
0.082400000000000001,1,1,0,0,1,0,1,0
0.082500000000000004,1,1,0,0,1,0,1,0
0.082600000000000007,1,1,0,0,1,0,1,0
0.082699999999999996,1,1,0,0,1,0,1,0
0.082799999999999999,1,1,0,0,1,0,1,0
0.082900000000000001,1,1,0,0,1,0,1,0
0.083000000000000004,1,1,0,0,1,0,1,0
0.083099999999999993,1,1,0,0,1,0,1,0
0.083199999999999996,1,1,0,0,1,0,1,0
0.083299999999999999,1,1,0,0,1,0,1,0
0.083400000000000002,0,0,1,0,1,0,1,0
0.083500000000000005,0,0,1,0,1,0,1,0
0.083599999999999994,0,0,1,0,1,0,1,0
0.083699999999999997,0,0,1,0,1,0,1,0
0.083799999999999999,0,0,1,0,1,0,1,0
0.083900000000000002,0,0,1,0,1,0,1,0
0.084000000000000005,0,0,1,0,1,0,1,0
0.084099999999999994,0,0,1,0,1,0,1,0
0.084199999999999997,0,0,1,0,1,0,1,0
0.0843,0,0,1,0,1,0,1,0
0.084400000000000003,1,0,1,0,1,0,1,0
0.084500000000000006,1,0,1,0,1,0,1,0
0.084599999999999995,1,0,1,0,1,0,1,0
0.084699999999999998,1,0,1,0,1,0,1,0
0.0848,1,0,1,0,1,0,1,0
0.084900000000000003,1,0,1,0,1,0,1,0
0.085000000000000006,1,0,1,0,1,0,1,0
0.085099999999999995,1,0,1,0,1,0,1,0
0.085199999999999998,1,0,1,0,1,0,1,0
0.085300000000000001,1,0,1,0,1,0,1,0
0.085400000000000004,0,1,1,0,1,0,1,0
0.085500000000000007,0,1,1,0,1,0,1,0
0.085599999999999996,0,1,1,0,1,0,1,0
0.085699999999999998,0,1,1,0,1,0,1,0
0.085800000000000001,0,1,1,0,1,0,1,0
0.085900000000000004,0,1,1,0,1,0,1,0
0.085999999999999993,0,1,1,0,1,0,1,0
0.086099999999999996,0,1,1,0,1,0,1,0
0.086199999999999999,0,1,1,0,1,0,1,0
0.086300000000000002,0,1,1,0,1,0,1,0
0.086400000000000005,1,1,1,0,1,0,1,0
0.086499999999999994,1,1,1,0,1,0,1,0
0.086599999999999996,1,1,1,0,1,0,1,0
0.086699999999999999,1,1,1,0,1,0,1,0
0.086800000000000002,1,1,1,0,1,0,1,0
0.086900000000000005,1,1,1,0,1,0,1,0
0.086999999999999994,1,1,1,0,1,0,1,0
0.087099999999999997,1,1,1,0,1,0,1,0
0.0872,1,1,1,0,1,0,1,0
0.087300000000000003,1,1,1,0,1,0,1,0
0.087400000000000005,0,0,0,1,1,0,1,0
0.087499999999999994,0,0,0,1,1,0,1,0
0.087599999999999997,0,0,0,1,1,0,1,0
0.0877,0,0,0,1,1,0,1,0
0.087800000000000003,0,0,0,1,1,0,1,0
0.087900000000000006,0,0,0,1,1,0,1,0
0.087999999999999995,0,0,0,1,1,0,1,0
0.088099999999999998,0,0,0,1,1,0,1,0
0.088200000000000001,0,0,0,1,1,0,1,0
0.088300000000000003,0,0,0,1,1,0,1,0
0.088400000000000006,1,0,0,1,1,0,1,0
0.088499999999999995,1,0,0,1,1,0,1,0
0.088599999999999998,1,0,0,1,1,0,1,0
0.088700000000000001,1,0,0,1,1,0,1,0
0.088800000000000004,1,0,0,1,1,0,1,0
0.088900000000000007,1,0,0,1,1,0,1,0
0.088999999999999996,1,0,0,1,1,0,1,0
0.089099999999999999,1,0,0,1,1,0,1,0
0.089200000000000002,1,0,0,1,1,0,1,0
0.089300000000000004,1,0,0,1,1,0,1,0
0.089399999999999993,0,1,0,1,1,0,1,0
0.089499999999999996,0,1,0,1,1,0,1,0
0.089599999999999999,0,1,0,1,1,0,1,0
0.089700000000000002,0,1,0,1,1,0,1,0
0.089800000000000005,0,1,0,1,1,0,1,0
0.089899999999999994,0,1,0,1,1,0,1,0
0.089999999999999997,0,1,0,1,1,0,1,0
0.0901,0,1,0,1,1,0,1,0
0.090200000000000002,0,1,0,1,1,0,1,0
0.090300000000000005,0,1,0,1,1,0,1,0
0.090399999999999994,1,1,0,1,1,0,1,0
0.090499999999999997,1,1,0,1,1,0,1,0
0.0906,1,1,0,1,1,0,1,0
0.090700000000000003,1,1,0,1,1,0,1,0
0.090800000000000006,1,1,0,1,1,0,1,0
0.090899999999999995,1,1,0,1,1,0,1,0
0.090999999999999998,1,1,0,1,1,0,1,0
0.0911,1,1,0,1,1,0,1,0
0.091200000000000003,1,1,0,1,1,0,1,0
0.091300000000000006,1,1,0,1,1,0,1,0
0.091399999999999995,0,0,1,1,1,0,1,0
0.091499999999999998,0,0,1,1,1,0,1,0
0.091600000000000001,0,0,1,1,1,0,1,0
0.091700000000000004,0,0,1,1,1,0,1,0
0.091800000000000007,0,0,1,1,1,0,1,0
0.091899999999999996,0,0,1,1,1,0,1,0
0.091999999999999998,0,0,1,1,1,0,1,0
0.092100000000000001,0,0,1,1,1,0,1,0
0.092200000000000004,0,0,1,1,1,0,1,0
0.092299999999999993,0,0,1,1,1,0,1,0
0.092399999999999996,1,0,1,1,1,0,1,0
0.092499999999999999,1,0,1,1,1,0,1,0
0.092600000000000002,1,0,1,1,1,0,1,0
0.092700000000000005,1,0,1,1,1,0,1,0
0.092799999999999994,1,0,1,1,1,0,1,0
0.092899999999999996,1,0,1,1,1,0,1,0
0.092999999999999999,1,0,1,1,1,0,1,0
0.093100000000000002,1,0,1,1,1,0,1,0
0.093200000000000005,1,0,1,1,1,0,1,0
0.093299999999999994,1,0,1,1,1,0,1,0
0.093399999999999997,0,1,1,1,1,0,1,0
0.0935,0,1,1,1,1,0,1,0
0.093600000000000003,0,1,1,1,1,0,1,0
0.093700000000000006,0,1,1,1,1,0,1,0
0.093799999999999994,0,1,1,1,1,0,1,0
0.093899999999999997,0,1,1,1,1,0,1,0
0.094,0,1,1,1,1,0,1,0
0.094100000000000003,0,1,1,1,1,0,1,0
0.094200000000000006,0,1,1,1,1,0,1,0
0.094299999999999995,0,1,1,1,1,0,1,0
0.094399999999999998,1,1,1,1,1,0,1,0
0.094500000000000001,1,1,1,1,1,0,1,0
0.094600000000000004,1,1,1,1,1,0,1,0
0.094700000000000006,1,1,1,1,1,0,1,0
0.094799999999999995,1,1,1,1,1,0,1,0
0.094899999999999998,1,1,1,1,1,0,1,0
0.095000000000000001,1,1,1,1,1,0,1,0
0.095100000000000004,1,1,1,1,1,0,1,0
0.095200000000000007,1,1,1,1,1,0,1,0
0.095299999999999996,1,1,1,1,1,0,1,0
0.095399999999999999,0,0,0,0,0,1,1,0
0.095500000000000002,0,0,0,0,0,1,1,0
0.095600000000000004,0,0,0,0,0,1,1,0
0.095699999999999993,0,0,0,0,0,1,1,0
0.095799999999999996,0,0,0,0,0,1,1,0
0.095899999999999999,0,0,0,0,0,1,1,0
0.096000000000000002,0,0,0,0,0,1,1,0
0.096100000000000005,0,0,0,0,0,1,1,0
0.096199999999999994,0,0,0,0,0,1,1,0
0.096299999999999997,0,0,0,0,0,1,1,0
0.0964,1,0,0,0,0,1,1,0
0.096500000000000002,1,0,0,0,0,1,1,0
0.096600000000000005,1,0,0,0,0,1,1,0
0.096699999999999994,1,0,0,0,0,1,1,0
0.096799999999999997,1,0,0,0,0,1,1,0
0.0969,1,0,0,0,0,1,1,0
0.097000000000000003,1,0,0,0,0,1,1,0
0.097100000000000006,1,0,0,0,0,1,1,0
0.097199999999999995,1,0,0,0,0,1,1,0
0.097299999999999998,1,0,0,0,0,1,1,0
0.0974,0,1,0,0,0,1,1,0
0.097500000000000003,0,1,0,0,0,1,1,0
0.097600000000000006,0,1,0,0,0,1,1,0
0.097699999999999995,0,1,0,0,0,1,1,0
0.097799999999999998,0,1,0,0,0,1,1,0
0.097900000000000001,0,1,0,0,0,1,1,0
0.098000000000000004,0,1,0,0,0,1,1,0
0.098100000000000007,0,1,0,0,0,1,1,0
0.098199999999999996,0,1,0,0,0,1,1,0
0.098299999999999998,0,1,0,0,0,1,1,0
0.098400000000000001,1,1,0,0,0,1,1,0
0.098500000000000004,1,1,0,0,0,1,1,0
0.098599999999999993,1,1,0,0,0,1,1,0
0.098699999999999996,1,1,0,0,0,1,1,0
0.098799999999999999,1,1,0,0,0,1,1,0
0.098900000000000002,1,1,0,0,0,1,1,0
0.099000000000000005,1,1,0,0,0,1,1,0
0.099099999999999994,1,1,0,0,0,1,1,0
0.099199999999999997,1,1,0,0,0,1,1,0
0.099299999999999999,1,1,0,0,0,1,1,0
0.099400000000000002,0,0,1,0,0,1,1,0
0.099500000000000005,0,0,1,0,0,1,1,0
0.099599999999999994,0,0,1,0,0,1,1,0
0.099699999999999997,0,0,1,0,0,1,1,0
0.0998,0,0,1,0,0,1,1,0
0.099900000000000003,0,0,1,0,0,1,1,0
0.10000000000000001,0,0,1,0,0,1,1,0
0.10009999999999999,0,0,1,0,0,1,1,0
0.1002,0,0,1,0,0,1,1,0
0.1003,0,0,1,0,0,1,1,0
0.1004,1,0,1,0,0,1,1,0
0.10050000000000001,1,0,1,0,0,1,1,0
0.10059999999999999,1,0,1,0,0,1,1,0
0.1007,1,0,1,0,0,1,1,0
0.1008,1,0,1,0,0,1,1,0
0.1009,1,0,1,0,0,1,1,0
0.10100000000000001,1,0,1,0,0,1,1,0
0.1011,1,0,1,0,0,1,1,0
0.1012,1,0,1,0,0,1,1,0
0.1013,1,0,1,0,0,1,1,0
0.1014,0,1,1,0,0,1,1,0
0.10150000000000001,0,1,1,0,0,1,1,0
0.1016,0,1,1,0,0,1,1,0
0.1017,0,1,1,0,0,1,1,0
0.1018,0,1,1,0,0,1,1,0
0.1019,0,1,1,0,0,1,1,0
0.10199999999999999,0,1,1,0,0,1,1,0
0.1021,0,1,1,0,0,1,1,0
0.1022,0,1,1,0,0,1,1,0
0.1023,0,1,1,0,0,1,1,0
0.1024,1,1,1,0,0,1,1,0
0.10249999999999999,1,1,1,0,0,1,1,0
0.1026,1,1,1,0,0,1,1,0
0.1027,1,1,1,0,0,1,1,0
0.1028,1,1,1,0,0,1,1,0
0.10290000000000001,1,1,1,0,0,1,1,0
0.10299999999999999,1,1,1,0,0,1,1,0
0.1031,1,1,1,0,0,1,1,0
0.1032,1,1,1,0,0,1,1,0
0.1033,1,1,1,0,0,1,1,0
0.10340000000000001,0,0,0,1,0,1,1,0
0.10349999999999999,0,0,0,1,0,1,1,0
0.1036,0,0,0,1,0,1,1,0
0.1037,0,0,0,1,0,1,1,0
0.1038,0,0,0,1,0,1,1,0
0.10390000000000001,0,0,0,1,0,1,1,0
0.104,0,0,0,1,0,1,1,0
0.1041,0,0,0,1,0,1,1,0
0.1042,0,0,0,1,0,1,1,0
0.1043,0,0,0,1,0,1,1,0
0.10440000000000001,1,0,0,1,0,1,1,0
0.1045,1,0,0,1,0,1,1,0
0.1046,1,0,0,1,0,1,1,0
0.1047,1,0,0,1,0,1,1,0
0.1048,1,0,0,1,0,1,1,0
0.10489999999999999,1,0,0,1,0,1,1,0
0.105,1,0,0,1,0,1,1,0
0.1051,1,0,0,1,0,1,1,0
0.1052,1,0,0,1,0,1,1,0
0.1053,1,0,0,1,0,1,1,0
0.10539999999999999,0,1,0,1,0,1,1,0
0.1055,0,1,0,1,0,1,1,0
0.1056,0,1,0,1,0,1,1,0
0.1057,0,1,0,1,0,1,1,0
0.10580000000000001,0,1,0,1,0,1,1,0
0.10589999999999999,0,1,0,1,0,1,1,0
0.106,0,1,0,1,0,1,1,0
0.1061,0,1,0,1,0,1,1,0
0.1062,0,1,0,1,0,1,1,0
0.10630000000000001,0,1,0,1,0,1,1,0
0.10639999999999999,1,1,0,1,0,1,1,0
0.1065,1,1,0,1,0,1,1,0
0.1066,1,1,0,1,0,1,1,0
0.1067,1,1,0,1,0,1,1,0
0.10680000000000001,1,1,0,1,0,1,1,0
0.1069,1,1,0,1,0,1,1,0
0.107,1,1,0,1,0,1,1,0
0.1071,1,1,0,1,0,1,1,0
0.1072,1,1,0,1,0,1,1,0
0.10730000000000001,1,1,0,1,0,1,1,0
0.1074,0,0,1,1,0,1,1,0
0.1075,0,0,1,1,0,1,1,0
0.1076,0,0,1,1,0,1,1,0
0.1077,0,0,1,1,0,1,1,0
0.10780000000000001,0,0,1,1,0,1,1,0
0.1079,0,0,1,1,0,1,1,0
0.108,0,0,1,1,0,1,1,0
0.1081,0,0,1,1,0,1,1,0
0.1082,0,0,1,1,0,1,1,0
0.10829999999999999,0,0,1,1,0,1,1,0
0.1084,1,0,1,1,0,1,1,0
0.1085,1,0,1,1,0,1,1,0
0.1086,1,0,1,1,0,1,1,0
0.1087,1,0,1,1,0,1,1,0
0.10879999999999999,1,0,1,1,0,1,1,0
0.1089,1,0,1,1,0,1,1,0
0.109,1,0,1,1,0,1,1,0
0.1091,1,0,1,1,0,1,1,0
0.10920000000000001,1,0,1,1,0,1,1,0
0.10929999999999999,1,0,1,1,0,1,1,0
0.1094,0,1,1,1,0,1,1,0
0.1095,0,1,1,1,0,1,1,0
0.1096,0,1,1,1,0,1,1,0
0.10970000000000001,0,1,1,1,0,1,1,0
0.10979999999999999,0,1,1,1,0,1,1,0
0.1099,0,1,1,1,0,1,1,0
0.11,0,1,1,1,0,1,1,0
0.1101,0,1,1,1,0,1,1,0
0.11020000000000001,0,1,1,1,0,1,1,0
0.1103,0,1,1,1,0,1,1,0
0.1104,1,1,1,1,0,1,1,0
0.1105,1,1,1,1,0,1,1,0
0.1106,1,1,1,1,0,1,1,0
0.11070000000000001,1,1,1,1,0,1,1,0
0.1108,1,1,1,1,0,1,1,0
0.1109,1,1,1,1,0,1,1,0
0.111,1,1,1,1,0,1,1,0
0.1111,1,1,1,1,0,1,1,0
0.11119999999999999,1,1,1,1,0,1,1,0
0.1113,1,1,1,1,0,1,1,0
0.1114,0,0,0,0,1,1,1,0
0.1115,0,0,0,0,1,1,1,0
0.1116,0,0,0,0,1,1,1,0
0.11169999999999999,0,0,0,0,1,1,1,0
0.1118,0,0,0,0,1,1,1,0
0.1119,0,0,0,0,1,1,1,0
0.112,0,0,0,0,1,1,1,0
0.11210000000000001,0,0,0,0,1,1,1,0
0.11219999999999999,0,0,0,0,1,1,1,0
0.1123,0,0,0,0,1,1,1,0
0.1124,1,0,0,0,1,1,1,0
0.1125,1,0,0,0,1,1,1,0
0.11260000000000001,1,0,0,0,1,1,1,0
0.11269999999999999,1,0,0,0,1,1,1,0
0.1128,1,0,0,0,1,1,1,0
0.1129,1,0,0,0,1,1,1,0
0.113,1,0,0,0,1,1,1,0
0.11310000000000001,1,0,0,0,1,1,1,0
0.1132,1,0,0,0,1,1,1,0
0.1133,1,0,0,0,1,1,1,0
0.1134,0,1,0,0,1,1,1,0
0.1135,0,1,0,0,1,1,1,0
0.11360000000000001,0,1,0,0,1,1,1,0
0.1137,0,1,0,0,1,1,1,0
0.1138,0,1,0,0,1,1,1,0
0.1139,0,1,0,0,1,1,1,0
0.114,0,1,0,0,1,1,1,0
0.11409999999999999,0,1,0,0,1,1,1,0
0.1142,0,1,0,0,1,1,1,0
0.1143,0,1,0,0,1,1,1,0
0.1144,1,1,0,0,1,1,1,0
0.1145,1,1,0,0,1,1,1,0
0.11459999999999999,1,1,0,0,1,1,1,0
0.1147,1,1,0,0,1,1,1,0
0.1148,1,1,0,0,1,1,1,0
0.1149,1,1,0,0,1,1,1,0
0.115,1,1,0,0,1,1,1,0
0.11509999999999999,1,1,0,0,1,1,1,0
0.1152,1,1,0,0,1,1,1,0
0.1153,1,1,0,0,1,1,1,0
0.1154,0,0,1,0,1,1,1,0
0.11550000000000001,0,0,1,0,1,1,1,0
0.11559999999999999,0,0,1,0,1,1,1,0
0.1157,0,0,1,0,1,1,1,0
0.1158,0,0,1,0,1,1,1,0
0.1159,0,0,1,0,1,1,1,0
0.11600000000000001,0,0,1,0,1,1,1,0
0.11609999999999999,0,0,1,0,1,1,1,0
0.1162,0,0,1,0,1,1,1,0
0.1163,0,0,1,0,1,1,1,0
0.1164,1,0,1,0,1,1,1,0
0.11650000000000001,1,0,1,0,1,1,1,0
0.1166,1,0,1,0,1,1,1,0
0.1167,1,0,1,0,1,1,1,0
0.1168,1,0,1,0,1,1,1,0
0.1169,1,0,1,0,1,1,1,0
0.11700000000000001,1,0,1,0,1,1,1,0
0.1171,1,0,1,0,1,1,1,0
0.1172,1,0,1,0,1,1,1,0
0.1173,1,0,1,0,1,1,1,0
0.1174,0,1,1,0,1,1,1,0
0.11749999999999999,0,1,1,0,1,1,1,0
0.1176,0,1,1,0,1,1,1,0
0.1177,0,1,1,0,1,1,1,0
0.1178,0,1,1,0,1,1,1,0
0.1179,0,1,1,0,1,1,1,0
0.11799999999999999,0,1,1,0,1,1,1,0
0.1181,0,1,1,0,1,1,1,0
0.1182,0,1,1,0,1,1,1,0
0.1183,0,1,1,0,1,1,1,0
0.11840000000000001,1,1,1,0,1,1,1,0
0.11849999999999999,1,1,1,0,1,1,1,0
0.1186,1,1,1,0,1,1,1,0
0.1187,1,1,1,0,1,1,1,0
0.1188,1,1,1,0,1,1,1,0
0.11890000000000001,1,1,1,0,1,1,1,0
0.11899999999999999,1,1,1,0,1,1,1,0
0.1191,1,1,1,0,1,1,1,0
0.1192,1,1,1,0,1,1,1,0
0.1193,1,1,1,0,1,1,1,0
0.11940000000000001,0,0,0,1,1,1,1,0
0.1195,0,0,0,1,1,1,1,0
0.1196,0,0,0,1,1,1,1,0
0.1197,0,0,0,1,1,1,1,0
0.1198,0,0,0,1,1,1,1,0
0.11990000000000001,0,0,0,1,1,1,1,0
0.12,0,0,0,1,1,1,1,0
0.1201,0,0,0,1,1,1,1,0
0.1202,0,0,0,1,1,1,1,0
0.1203,0,0,0,1,1,1,1,0
0.12039999999999999,1,0,0,1,1,1,1,0
0.1205,1,0,0,1,1,1,1,0
0.1206,1,0,0,1,1,1,1,0
0.1207,1,0,0,1,1,1,1,0
0.1208,1,0,0,1,1,1,1,0
0.12089999999999999,1,0,0,1,1,1,1,0
0.121,1,0,0,1,1,1,1,0
0.1211,1,0,0,1,1,1,1,0
0.1212,1,0,0,1,1,1,1,0
0.12130000000000001,1,0,0,1,1,1,1,0
0.12139999999999999,0,1,0,1,1,1,1,0
0.1215,0,1,0,1,1,1,1,0
0.1216,0,1,0,1,1,1,1,0
0.1217,0,1,0,1,1,1,1,0
0.12180000000000001,0,1,0,1,1,1,1,0
0.12189999999999999,0,1,0,1,1,1,1,0
0.122,0,1,0,1,1,1,1,0
0.1221,0,1,0,1,1,1,1,0
0.1222,0,1,0,1,1,1,1,0
0.12230000000000001,0,1,0,1,1,1,1,0
0.12239999999999999,1,1,0,1,1,1,1,0
0.1225,1,1,0,1,1,1,1,0
0.1226,1,1,0,1,1,1,1,0
0.1227,1,1,0,1,1,1,1,0
0.12280000000000001,1,1,0,1,1,1,1,0
0.1229,1,1,0,1,1,1,1,0
0.123,1,1,0,1,1,1,1,0
0.1231,1,1,0,1,1,1,1,0
0.1232,1,1,0,1,1,1,1,0
0.12330000000000001,1,1,0,1,1,1,1,0
0.1234,0,0,1,1,1,1,1,0
0.1235,0,0,1,1,1,1,1,0
0.1236,0,0,1,1,1,1,1,0
0.1237,0,0,1,1,1,1,1,0
0.12379999999999999,0,0,1,1,1,1,1,0
0.1239,0,0,1,1,1,1,1,0
0.124,0,0,1,1,1,1,1,0
0.1241,0,0,1,1,1,1,1,0
0.1242,0,0,1,1,1,1,1,0
0.12429999999999999,0,0,1,1,1,1,1,0
0.1244,1,0,1,1,1,1,1,0
0.1245,1,0,1,1,1,1,1,0
0.1246,1,0,1,1,1,1,1,0
0.12470000000000001,1,0,1,1,1,1,1,0
0.12479999999999999,1,0,1,1,1,1,1,0
0.1249,1,0,1,1,1,1,1,0
0.125,1,0,1,1,1,1,1,0
0.12509999999999999,1,0,1,1,1,1,1,0
0.12520000000000001,1,0,1,1,1,1,1,0
0.12529999999999999,1,0,1,1,1,1,1,0
0.12540000000000001,0,1,1,1,1,1,1,0
0.1255,0,1,1,1,1,1,1,0
0.12559999999999999,0,1,1,1,1,1,1,0
0.12570000000000001,0,1,1,1,1,1,1,0
0.1258,0,1,1,1,1,1,1,0
0.12590000000000001,0,1,1,1,1,1,1,0
0.126,0,1,1,1,1,1,1,0
0.12609999999999999,0,1,1,1,1,1,1,0
0.12620000000000001,0,1,1,1,1,1,1,0
0.1263,0,1,1,1,1,1,1,0
0.12640000000000001,1,1,1,1,1,1,1,0
0.1265,1,1,1,1,1,1,1,0
0.12659999999999999,1,1,1,1,1,1,1,0
0.12670000000000001,1,1,1,1,1,1,1,0
0.1268,1,1,1,1,1,1,1,0
0.12690000000000001,1,1,1,1,1,1,1,0
0.127,1,1,1,1,1,1,1,0
0.12709999999999999,1,1,1,1,1,1,1,0
0.12720000000000001,1,1,1,1,1,1,1,0
0.1273,1,1,1,1,1,1,1,0
0.12740000000000001,0,0,0,0,0,0,0,1
0.1275,0,0,0,0,0,0,0,1
0.12759999999999999,0,0,0,0,0,0,0,1
0.12770000000000001,0,0,0,0,0,0,0,1
0.1278,0,0,0,0,0,0,0,1
0.12790000000000001,0,0,0,0,0,0,0,1
0.128,0,0,0,0,0,0,0,1
0.12809999999999999,0,0,0,0,0,0,0,1
0.12820000000000001,0,0,0,0,0,0,0,1
0.1283,0,0,0,0,0,0,0,1
0.12839999999999999,1,0,0,0,0,0,0,1
0.1285,1,0,0,0,0,0,0,1
0.12859999999999999,1,0,0,0,0,0,0,1
0.12870000000000001,1,0,0,0,0,0,0,1
0.1288,1,0,0,0,0,0,0,1
0.12889999999999999,1,0,0,0,0,0,0,1
0.129,1,0,0,0,0,0,0,1
0.12909999999999999,1,0,0,0,0,0,0,1
0.12920000000000001,1,0,0,0,0,0,0,1
0.1293,1,0,0,0,0,0,0,1
0.12939999999999999,0,1,0,0,0,0,0,1
0.1295,0,1,0,0,0,0,0,1
0.12959999999999999,0,1,0,0,0,0,0,1
0.12970000000000001,0,1,0,0,0,0,0,1
0.1298,0,1,0,0,0,0,0,1
0.12989999999999999,0,1,0,0,0,0,0,1
0.13,0,1,0,0,0,0,0,1
0.13009999999999999,0,1,0,0,0,0,0,1
0.13020000000000001,0,1,0,0,0,0,0,1
0.1303,0,1,0,0,0,0,0,1
0.13039999999999999,1,1,0,0,0,0,0,1
0.1305,1,1,0,0,0,0,0,1
0.13059999999999999,1,1,0,0,0,0,0,1
0.13070000000000001,1,1,0,0,0,0,0,1
0.1308,1,1,0,0,0,0,0,1
0.13089999999999999,1,1,0,0,0,0,0,1
0.13100000000000001,1,1,0,0,0,0,0,1
0.13109999999999999,1,1,0,0,0,0,0,1
0.13120000000000001,1,1,0,0,0,0,0,1
0.1313,1,1,0,0,0,0,0,1
0.13139999999999999,0,0,1,0,0,0,0,1
0.13150000000000001,0,0,1,0,0,0,0,1
0.13159999999999999,0,0,1,0,0,0,0,1
0.13170000000000001,0,0,1,0,0,0,0,1
0.1318,0,0,1,0,0,0,0,1
0.13189999999999999,0,0,1,0,0,0,0,1
0.13200000000000001,0,0,1,0,0,0,0,1
0.1321,0,0,1,0,0,0,0,1
0.13220000000000001,0,0,1,0,0,0,0,1
0.1323,0,0,1,0,0,0,0,1
0.13239999999999999,1,0,1,0,0,0,0,1
0.13250000000000001,1,0,1,0,0,0,0,1
0.1326,1,0,1,0,0,0,0,1
0.13270000000000001,1,0,1,0,0,0,0,1
0.1328,1,0,1,0,0,0,0,1
0.13289999999999999,1,0,1,0,0,0,0,1
0.13300000000000001,1,0,1,0,0,0,0,1
0.1331,1,0,1,0,0,0,0,1
0.13320000000000001,1,0,1,0,0,0,0,1
0.1333,1,0,1,0,0,0,0,1
0.13339999999999999,0,1,1,0,0,0,0,1
0.13350000000000001,0,1,1,0,0,0,0,1
0.1336,0,1,1,0,0,0,0,1
0.13370000000000001,0,1,1,0,0,0,0,1
0.1338,0,1,1,0,0,0,0,1
0.13389999999999999,0,1,1,0,0,0,0,1
0.13400000000000001,0,1,1,0,0,0,0,1
0.1341,0,1,1,0,0,0,0,1
0.13420000000000001,0,1,1,0,0,0,0,1
0.1343,0,1,1,0,0,0,0,1
0.13439999999999999,1,1,1,0,0,0,0,1
0.13450000000000001,1,1,1,0,0,0,0,1
0.1346,1,1,1,0,0,0,0,1
0.13469999999999999,1,1,1,0,0,0,0,1
0.1348,1,1,1,0,0,0,0,1
0.13489999999999999,1,1,1,0,0,0,0,1
0.13500000000000001,1,1,1,0,0,0,0,1
0.1351,1,1,1,0,0,0,0,1
0.13519999999999999,1,1,1,0,0,0,0,1
0.1353,1,1,1,0,0,0,0,1
0.13539999999999999,0,0,0,1,0,0,0,1
0.13550000000000001,0,0,0,1,0,0,0,1
0.1356,0,0,0,1,0,0,0,1
0.13569999999999999,0,0,0,1,0,0,0,1
0.1358,0,0,0,1,0,0,0,1
0.13589999999999999,0,0,0,1,0,0,0,1
0.13600000000000001,0,0,0,1,0,0,0,1
0.1361,0,0,0,1,0,0,0,1
0.13619999999999999,0,0,0,1,0,0,0,1
0.1363,0,0,0,1,0,0,0,1
0.13639999999999999,1,0,0,1,0,0,0,1
0.13650000000000001,1,0,0,1,0,0,0,1
0.1366,1,0,0,1,0,0,0,1
0.13669999999999999,1,0,0,1,0,0,0,1
0.1368,1,0,0,1,0,0,0,1
0.13689999999999999,1,0,0,1,0,0,0,1
0.13700000000000001,1,0,0,1,0,0,0,1
0.1371,1,0,0,1,0,0,0,1
0.13719999999999999,1,0,0,1,0,0,0,1
0.13730000000000001,1,0,0,1,0,0,0,1
0.13739999999999999,0,1,0,1,0,0,0,1
0.13750000000000001,0,1,0,1,0,0,0,1
0.1376,0,1,0,1,0,0,0,1
0.13769999999999999,0,1,0,1,0,0,0,1
0.13780000000000001,0,1,0,1,0,0,0,1
0.13789999999999999,0,1,0,1,0,0,0,1
0.13800000000000001,0,1,0,1,0,0,0,1
0.1381,0,1,0,1,0,0,0,1
0.13819999999999999,0,1,0,1,0,0,0,1
0.13830000000000001,0,1,0,1,0,0,0,1
0.1384,1,1,0,1,0,0,0,1
0.13850000000000001,1,1,0,1,0,0,0,1
0.1386,1,1,0,1,0,0,0,1
0.13869999999999999,1,1,0,1,0,0,0,1
0.13880000000000001,1,1,0,1,0,0,0,1
0.1389,1,1,0,1,0,0,0,1
0.13900000000000001,1,1,0,1,0,0,0,1
0.1391,1,1,0,1,0,0,0,1
0.13919999999999999,1,1,0,1,0,0,0,1
0.13930000000000001,1,1,0,1,0,0,0,1
0.1394,0,0,1,1,0,0,0,1
0.13950000000000001,0,0,1,1,0,0,0,1
0.1396,0,0,1,1,0,0,0,1
0.13969999999999999,0,0,1,1,0,0,0,1
0.13980000000000001,0,0,1,1,0,0,0,1
0.1399,0,0,1,1,0,0,0,1
0.14000000000000001,0,0,1,1,0,0,0,1
0.1401,0,0,1,1,0,0,0,1
0.14019999999999999,0,0,1,1,0,0,0,1
0.14030000000000001,0,0,1,1,0,0,0,1
0.1404,1,0,1,1,0,0,0,1
0.14050000000000001,1,0,1,1,0,0,0,1
0.1406,1,0,1,1,0,0,0,1
0.14069999999999999,1,0,1,1,0,0,0,1
0.14080000000000001,1,0,1,1,0,0,0,1
0.1409,1,0,1,1,0,0,0,1
0.14099999999999999,1,0,1,1,0,0,0,1
